Frequency,Theta
7.42153e-05,0.993016
7.42199e-05,0.992786
7.42245e-05,0.993301
7.42291e-05,0.992971
7.42337e-05,0.994251
7.42383e-05,0.993379
7.42429e-05,0.993812
7.42476e-05,0.994548
7.42522e-05,0.994297
7.42568e-05,0.993649
7.42614e-05,0.991373
7.4266e-05,0.990658
7.42706e-05,0.991038
7.42752e-05,0.991211
7.42798e-05,0.992019
7.42844e-05,0.9924
7.42891e-05,0.992418
7.42937e-05,0.993661
7.42983e-05,0.994497
7.43029e-05,0.993132
7.43075e-05,0.994949
7.43121e-05,0.994856
7.43167e-05,0.994388
7.43213e-05,0.994892
7.43259e-05,0.995559
7.43306e-05,0.9958
7.43352e-05,0.995983
7.43398e-05,0.997043
7.43444e-05,0.997024
7.4349e-05,0.996968
7.43536e-05,0.997474
7.43582e-05,0.99649
7.43628e-05,0.996537
7.43674e-05,0.996794
7.43721e-05,0.997279
7.43767e-05,0.996744
7.43813e-05,0.996885
7.43859e-05,0.996959
7.43905e-05,0.996112
7.43951e-05,0.995847
7.43997e-05,0.995616
7.44043e-05,0.996081
7.44089e-05,0.995727
7.44136e-05,0.995678
7.44182e-05,0.996271
7.44228e-05,0.996235
7.44274e-05,0.995714
7.4432e-05,0.996008
7.44366e-05,0.995495
7.44412e-05,0.994503
7.44458e-05,0.994418
7.44504e-05,0.993993
7.44551e-05,0.993672
7.44597e-05,0.99409
7.44643e-05,0.994216
7.44689e-05,0.993451
7.44735e-05,0.992966
7.44781e-05,0.99349
7.44827e-05,0.994136
7.44873e-05,0.992521
7.44919e-05,0.992198
7.44966e-05,0.992622
7.45012e-05,0.993639
7.45058e-05,0.993197
7.45104e-05,0.99445
7.4515e-05,0.993175
7.45196e-05,0.994302
7.45242e-05,0.994492
7.45288e-05,0.996015
7.45334e-05,0.996337
7.45381e-05,0.995483
7.45427e-05,0.995212
7.45473e-05,0.995217
7.45519e-05,0.995081
7.45565e-05,0.995084
7.45611e-05,0.994489
7.45657e-05,0.994309
7.45703e-05,0.995644
7.4575e-05,0.995819
7.45796e-05,0.994546
7.45842e-05,0.994355
7.45888e-05,0.99345
7.45934e-05,0.993905
7.4598e-05,0.993981
7.46026e-05,0.994568
7.46072e-05,0.994077
7.46118e-05,0.99414
7.46165e-05,0.994466
7.46211e-05,0.994547
7.46257e-05,0.994433
7.46303e-05,0.993838
7.46349e-05,0.993259
7.46395e-05,0.993436
7.46441e-05,0.992778
7.46487e-05,0.992498
7.46533e-05,0.993203
7.4658e-05,0.993076
7.46626e-05,0.992257
7.46672e-05,0.992636
7.46718e-05,0.992861
7.46764e-05,0.992576
7.4681e-05,0.99104
7.46856e-05,0.991476
7.46902e-05,0.990384
7.46948e-05,0.990883
7.46995e-05,0.991776
7.47041e-05,0.992726
7.47087e-05,0.992562
7.47133e-05,0.993146
7.47179e-05,0.99327
7.47225e-05,0.992786
7.47271e-05,0.991516
7.47317e-05,0.991235
7.47363e-05,0.990842
7.4741e-05,0.991685
7.47456e-05,0.991849
7.47502e-05,0.992803
7.47548e-05,0.992748
7.47594e-05,0.992823
7.4764e-05,0.993754
7.47686e-05,0.993955
7.47732e-05,0.99322
7.47778e-05,0.994029
7.47825e-05,0.993437
7.47871e-05,0.994325
7.47917e-05,0.994648
7.47963e-05,0.994667
7.48009e-05,0.994787
7.48055e-05,0.994187
7.48101e-05,0.994762
7.48147e-05,0.995562
7.48193e-05,0.995266
7.4824e-05,0.996017
7.48286e-05,0.995849
7.48332e-05,0.996701
7.48378e-05,0.996688
7.48424e-05,0.996918
7.4847e-05,0.99616
7.48516e-05,0.996419
7.48562e-05,0.996962
7.48608e-05,0.997807
7.48655e-05,0.998008
7.48701e-05,0.998203
7.48747e-05,0.998091
7.48793e-05,0.997839
7.48839e-05,0.99639
7.48885e-05,0.997084
7.48931e-05,0.997249
7.48977e-05,0.995911
7.49024e-05,0.997398
7.4907e-05,0.996978
7.49116e-05,0.996694
7.49162e-05,0.995734
7.49208e-05,0.995097
7.49254e-05,0.994956
7.493e-05,0.994213
7.49346e-05,0.994916
7.49392e-05,0.996056
7.49439e-05,0.996504
7.49485e-05,0.996891
7.49531e-05,0.99624
7.49577e-05,0.996095
7.49623e-05,0.995368
7.49669e-05,0.994568
7.49715e-05,0.994749
7.49761e-05,0.993858
7.49807e-05,0.993242
7.49854e-05,0.994763
7.499e-05,0.994498
7.49946e-05,0.994399
7.49992e-05,0.994359
7.50038e-05,0.995989
7.50084e-05,0.995427
7.5013e-05,0.99558
7.50176e-05,0.995659
7.50222e-05,0.996159
7.50269e-05,0.995038
7.50315e-05,0.995076
7.50361e-05,0.995404
7.50407e-05,0.995512
7.50453e-05,0.995771
7.50499e-05,0.996287
7.50545e-05,0.995793
7.50591e-05,0.996445
7.50637e-05,0.996138
7.50684e-05,0.996681
7.5073e-05,0.99624
7.50776e-05,0.996409
7.50822e-05,0.995758
7.50868e-05,0.995882
7.50914e-05,0.995554
7.5096e-05,0.995662
7.51006e-05,0.99551
7.51052e-05,0.995309
7.51099e-05,0.99556
7.51145e-05,0.995544
7.51191e-05,0.99528
7.51237e-05,0.994977
7.51283e-05,0.995662
7.51329e-05,0.995595
7.51375e-05,0.995949
7.51421e-05,0.995656
7.51467e-05,0.995499
7.51514e-05,0.995694
7.5156e-05,0.995144
7.51606e-05,0.995015
7.51652e-05,0.99511
7.51698e-05,0.994745
7.51744e-05,0.994397
7.5179e-05,0.995412
7.51836e-05,0.995686
7.51882e-05,0.995308
7.51929e-05,0.995526
7.51975e-05,0.995572
7.52021e-05,0.995504
7.52067e-05,0.995693
7.52113e-05,0.995524
7.52159e-05,0.995389
7.52205e-05,0.995284
7.52251e-05,0.995238
7.52298e-05,0.995341
7.52344e-05,0.995374
7.5239e-05,0.995754
7.52436e-05,0.996036
7.52482e-05,0.996335
7.52528e-05,0.996189
7.52574e-05,0.995927
7.5262e-05,0.99607
7.52666e-05,0.995575
7.52713e-05,0.995908
7.52759e-05,0.995578
7.52805e-05,0.995314
7.52851e-05,0.99583
7.52897e-05,0.997317
7.52943e-05,0.997361
7.52989e-05,0.997291
7.53035e-05,0.995874
7.53081e-05,0.996621
7.53128e-05,0.996609
7.53174e-05,0.99732
7.5322e-05,0.997256
7.53266e-05,0.996487
7.53312e-05,0.996832
7.53358e-05,0.997672
7.53404e-05,0.997644
7.5345e-05,0.997566
7.53496e-05,0.997347
7.53543e-05,0.996642
7.53589e-05,0.996894
7.53635e-05,0.997468
7.53681e-05,0.997741
7.53727e-05,0.99797
7.53773e-05,0.998462
7.53819e-05,0.99828
7.53865e-05,0.997885
7.53911e-05,0.997315
7.53958e-05,0.997576
7.54004e-05,0.996545
7.5405e-05,0.99713
7.54096e-05,0.99735
7.54142e-05,0.99818
7.54188e-05,0.997638
7.54234e-05,0.997877
7.5428e-05,0.998529
7.54326e-05,0.997883
7.54373e-05,0.998128
7.54419e-05,0.997315
7.54465e-05,0.996991
7.54511e-05,0.996817
7.54557e-05,0.99718
7.54603e-05,0.998221
7.54649e-05,0.997331
7.54695e-05,0.995825
7.54741e-05,0.99701
7.54788e-05,0.996557
7.54834e-05,0.997807
7.5488e-05,0.99787
7.54926e-05,0.997707
7.54972e-05,0.99664
7.55018e-05,0.997421
7.55064e-05,0.998129
7.5511e-05,0.99686
7.55156e-05,0.995771
7.55203e-05,0.995971
7.55249e-05,0.995726
7.55295e-05,0.996547
7.55341e-05,0.996973
7.55387e-05,0.997361
7.55433e-05,0.996932
7.55479e-05,0.996959
7.55525e-05,0.996635
7.55572e-05,0.996386
7.55618e-05,0.995913
7.55664e-05,0.995993
7.5571e-05,0.995815
7.55756e-05,0.996047
7.55802e-05,0.99512
7.55848e-05,0.99359
7.55894e-05,0.993973
7.5594e-05,0.993652
7.55987e-05,0.994689
7.56033e-05,0.995151
7.56079e-05,0.99485
7.56125e-05,0.995376
7.56171e-05,0.99523
7.56217e-05,0.995313
7.56263e-05,0.99415
7.56309e-05,0.993087
7.56355e-05,0.993359
7.56402e-05,0.992939
7.56448e-05,0.994231
7.56494e-05,0.99434
7.5654e-05,0.995107
7.56586e-05,0.995803
7.56632e-05,0.995719
7.56678e-05,0.995528
7.56724e-05,0.994787
7.5677e-05,0.995049
7.56817e-05,0.994928
7.56863e-05,0.99487
7.56909e-05,0.995116
7.56955e-05,0.995012
7.57001e-05,0.995281
7.57047e-05,0.994508
7.57093e-05,0.994532
7.57139e-05,0.99439
7.57185e-05,0.994857
7.57232e-05,0.995339
7.57278e-05,0.99592
7.57324e-05,0.994487
7.5737e-05,0.994334
7.57416e-05,0.993572
7.57462e-05,0.993563
7.57508e-05,0.994523
7.57554e-05,0.994074
7.576e-05,0.993841
7.57647e-05,0.994135
7.57693e-05,0.99506
7.57739e-05,0.994721
7.57785e-05,0.994572
7.57831e-05,0.994525
7.57877e-05,0.994281
7.57923e-05,0.994639
7.57969e-05,0.994035
7.58015e-05,0.994785
7.58062e-05,0.995527
7.58108e-05,0.994504
7.58154e-05,0.994672
7.582e-05,0.994377
7.58246e-05,0.995208
7.58292e-05,0.995001
7.58338e-05,0.99474
7.58384e-05,0.995779
7.58431e-05,0.996973
7.58477e-05,0.996323
7.58523e-05,0.996926
7.58569e-05,0.996442
7.58615e-05,0.996752
7.58661e-05,0.996641
7.58707e-05,0.996525
7.58753e-05,0.994831
7.58799e-05,0.993803
7.58846e-05,0.994143
7.58892e-05,0.995927
7.58938e-05,0.995001
7.58984e-05,0.995659
7.5903e-05,0.995438
7.59076e-05,0.995643
7.59122e-05,0.995338
7.59168e-05,0.995112
7.59214e-05,0.995495
7.59261e-05,0.994862
7.59307e-05,0.996111
7.59353e-05,0.995841
7.59399e-05,0.995668
7.59445e-05,0.99513
7.59491e-05,0.994923
7.59537e-05,0.994153
7.59583e-05,0.994838
7.59629e-05,0.994607
7.59676e-05,0.995347
7.59722e-05,0.9951
7.59768e-05,0.995561
7.59814e-05,0.994989
7.5986e-05,0.996176
7.59906e-05,0.997132
7.59952e-05,0.996473
7.59998e-05,0.996691
7.60044e-05,0.996394
7.60091e-05,0.995638
7.60137e-05,0.996914
7.60183e-05,0.997553
7.60229e-05,0.998294
7.60275e-05,0.998301
7.60321e-05,0.998639
7.60367e-05,0.998769
7.60413e-05,0.998745
7.60459e-05,0.998152
7.60506e-05,0.998088
7.60552e-05,0.997797
7.60598e-05,0.998145
7.60644e-05,0.997445
7.6069e-05,0.997269
7.60736e-05,0.996103
7.60782e-05,0.997197
7.60828e-05,0.997123
7.60874e-05,0.997167
7.60921e-05,0.996938
7.60967e-05,0.996911
7.61013e-05,0.99547
7.61059e-05,0.995826
7.61105e-05,0.99498
7.61151e-05,0.994951
7.61197e-05,0.994156
7.61243e-05,0.995209
7.61289e-05,0.995449
7.61336e-05,0.995069
7.61382e-05,0.995012
7.61428e-05,0.99578
7.61474e-05,0.994976
7.6152e-05,0.994306
7.61566e-05,0.994468
7.61612e-05,0.995724
7.61658e-05,0.995968
7.61705e-05,0.996445
7.61751e-05,0.99683
7.61797e-05,0.997001
7.61843e-05,0.996705
7.61889e-05,0.997689
7.61935e-05,0.997041
7.61981e-05,0.997161
7.62027e-05,0.997402
7.62073e-05,0.99752
7.6212e-05,0.997592
7.62166e-05,0.997283
7.62212e-05,0.997337
7.62258e-05,0.9975
7.62304e-05,0.997284
7.6235e-05,0.996618
7.62396e-05,0.996964
7.62442e-05,0.996161
7.62488e-05,0.995838
7.62535e-05,0.996178
7.62581e-05,0.997239
7.62627e-05,0.997604
7.62673e-05,0.997581
7.62719e-05,0.997579
7.62765e-05,0.996886
7.62811e-05,0.996425
7.62857e-05,0.995928
7.62903e-05,0.996228
7.6295e-05,0.995502
7.62996e-05,0.99535
7.63042e-05,0.996176
7.63088e-05,0.995992
7.63134e-05,0.99674
7.6318e-05,0.996477
7.63226e-05,0.996293
7.63272e-05,0.996091
7.63318e-05,0.995859
7.63365e-05,0.995703
7.63411e-05,0.995314
7.63457e-05,0.995885
7.63503e-05,0.996418
7.63549e-05,0.996601
7.63595e-05,0.996646
7.63641e-05,0.996763
7.63687e-05,0.99612
7.63733e-05,0.996983
7.6378e-05,0.996994
7.63826e-05,0.995907
7.63872e-05,0.996013
7.63918e-05,0.996726
7.63964e-05,0.99793
7.6401e-05,0.998676
7.64056e-05,0.998952
7.64102e-05,0.999077
7.64148e-05,0.998518
7.64195e-05,0.998435
7.64241e-05,0.997796
7.64287e-05,0.997567
7.64333e-05,0.997642
7.64379e-05,0.997423
7.64425e-05,0.997562
7.64471e-05,0.997244
7.64517e-05,0.998198
7.64563e-05,0.998355
7.6461e-05,0.998089
7.64656e-05,0.997801
7.64702e-05,0.996621
7.64748e-05,0.996464
7.64794e-05,0.99441
7.6484e-05,0.994756
7.64886e-05,0.995501
7.64932e-05,0.996446
7.64979e-05,0.997658
7.65025e-05,0.998828
7.65071e-05,0.999097
7.65117e-05,0.99878
7.65163e-05,0.998233
7.65209e-05,0.997972
7.65255e-05,0.997025
7.65301e-05,0.996913
7.65347e-05,0.996915
7.65394e-05,0.997894
7.6544e-05,0.998075
7.65486e-05,0.998585
7.65532e-05,0.998817
7.65578e-05,0.997849
7.65624e-05,0.998703
7.6567e-05,0.998375
7.65716e-05,0.997668
7.65762e-05,0.996599
7.65809e-05,0.997343
7.65855e-05,0.997286
7.65901e-05,0.997878
7.65947e-05,0.998428
7.65993e-05,0.99882
7.66039e-05,0.998214
7.66085e-05,0.998495
7.66131e-05,0.99738
7.66177e-05,0.996675
7.66224e-05,0.995771
7.6627e-05,0.994818
7.66316e-05,0.995154
7.66362e-05,0.996194
7.66408e-05,0.997255
7.66454e-05,0.997897
7.665e-05,0.998424
7.66546e-05,0.997723
7.66592e-05,0.99744
7.66639e-05,0.996811
7.66685e-05,0.996108
7.66731e-05,0.997067
7.66777e-05,0.998085
7.66823e-05,0.998373
7.66869e-05,0.999161
7.66915e-05,0.999837
7.66961e-05,1.00019
7.67007e-05,1.00029
7.67054e-05,0.999999
7.671e-05,0.999359
7.67146e-05,0.999039
7.67192e-05,0.999405
7.67238e-05,1.00006
7.67284e-05,1.00008
7.6733e-05,0.999778
7.67376e-05,1.00075
7.67422e-05,1.00013
7.67469e-05,1.00007
7.67515e-05,1.00038
7.67561e-05,0.999825
7.67607e-05,0.998881
7.67653e-05,0.997724
7.67699e-05,0.998771
7.67745e-05,0.998923
7.67791e-05,0.999228
7.67837e-05,0.999287
7.67884e-05,0.999411
7.6793e-05,0.999807
7.67976e-05,0.999893
7.68022e-05,0.999141
7.68068e-05,0.998803
7.68114e-05,0.99855
7.6816e-05,0.997946
7.68206e-05,0.998878
7.68253e-05,0.998698
7.68299e-05,0.999092
7.68345e-05,0.999812
7.68391e-05,1.00046
7.68437e-05,1.00059
7.68483e-05,0.999775
7.68529e-05,0.998754
7.68575e-05,0.999378
7.68621e-05,0.999317
7.68668e-05,0.999019
7.68714e-05,0.999793
7.6876e-05,1.00007
7.68806e-05,1.00062
7.68852e-05,1.00079
7.68898e-05,1.00025
7.68944e-05,1.00082
7.6899e-05,1.00025
7.69036e-05,0.999359
7.69083e-05,0.9997
7.69129e-05,0.999206
7.69175e-05,0.999712
7.69221e-05,0.999879
7.69267e-05,1.00008
7.69313e-05,1.00032
7.69359e-05,1.00075
7.69405e-05,1.00046
7.69451e-05,0.998608
7.69498e-05,0.99789
7.69544e-05,0.999296
7.6959e-05,0.99874
7.69636e-05,0.999815
7.69682e-05,0.999595
7.69728e-05,0.999668
7.69774e-05,0.999824
7.6982e-05,0.999946
7.69866e-05,0.999276
7.69913e-05,0.999036
7.69959e-05,0.998421
7.70005e-05,0.99885
7.70051e-05,0.997626
7.70097e-05,0.99792
7.70143e-05,0.998666
7.70189e-05,0.997422
7.70235e-05,0.998282
7.70281e-05,0.999678
7.70328e-05,0.999894
7.70374e-05,1.00014
7.7042e-05,1.00002
7.70466e-05,0.999149
7.70512e-05,0.999314
7.70558e-05,0.998497
7.70604e-05,0.998472
7.7065e-05,0.998496
7.70696e-05,0.99816
7.70743e-05,0.998599
7.70789e-05,0.999243
7.70835e-05,0.999388
7.70881e-05,0.998853
7.70927e-05,0.997887
7.70973e-05,0.997638
7.71019e-05,0.998242
7.71065e-05,0.997974
7.71111e-05,0.998218
7.71158e-05,0.998141
7.71204e-05,0.997426
7.7125e-05,0.999073
7.71296e-05,0.999217
7.71342e-05,0.998596
7.71388e-05,0.999558
7.71434e-05,0.999347
7.7148e-05,0.998704
7.71527e-05,0.998681
7.71573e-05,0.999096
7.71619e-05,0.998703
7.71665e-05,0.99856
7.71711e-05,0.99925
7.71757e-05,0.999944
7.71803e-05,0.999531
7.71849e-05,1.00029
7.71895e-05,1.00037
7.71942e-05,1.00013
7.71988e-05,1.00005
7.72034e-05,0.999802
7.7208e-05,0.999675
7.72126e-05,1.00094
7.72172e-05,1.00084
7.72218e-05,1.00131
7.72264e-05,1.0017
7.7231e-05,1.00226
7.72357e-05,1.00147
7.72403e-05,1.00123
7.72449e-05,0.999995
7.72495e-05,0.999974
7.72541e-05,0.999763
7.72587e-05,1.00045
7.72633e-05,0.999002
7.72679e-05,0.999752
7.72725e-05,1.00069
7.72772e-05,1.0009
7.72818e-05,1.00047
7.72864e-05,1.00126
7.7291e-05,0.999672
7.72956e-05,0.999485
7.73002e-05,0.999051
7.73048e-05,0.999394
7.73094e-05,0.999177
7.7314e-05,0.99958
7.73187e-05,1.00015
7.73233e-05,1.00075
7.73279e-05,1.0011
7.73325e-05,1.00088
7.73371e-05,1.00057
7.73417e-05,1.00061
7.73463e-05,1.00017
7.73509e-05,0.999232
7.73555e-05,0.999273
7.73602e-05,0.999367
7.73648e-05,1.00108
7.73694e-05,1.00038
7.7374e-05,1.00084
7.73786e-05,1.0015
7.73832e-05,1.00132
7.73878e-05,1.00185
7.73924e-05,1.00133
7.7397e-05,1.00104
7.74017e-05,1.00097
7.74063e-05,1.00097
7.74109e-05,1.00122
7.74155e-05,1.0012
7.74201e-05,1.00109
7.74247e-05,1.00224
7.74293e-05,1.00229
7.74339e-05,1.00166
7.74385e-05,1.00166
7.74432e-05,1.00118
7.74478e-05,1.00126
7.74524e-05,1.00244
7.7457e-05,1.00186
7.74616e-05,1.00174
7.74662e-05,1.00003
7.74708e-05,1.00126
7.74754e-05,1.00039
7.74801e-05,0.998583
7.74847e-05,0.999003
7.74893e-05,0.99771
7.74939e-05,0.996186
7.74985e-05,0.997906
7.75031e-05,0.997766
7.75077e-05,0.99864
7.75123e-05,0.997177
7.75169e-05,0.998244
7.75216e-05,0.998576
7.75262e-05,0.997739
7.75308e-05,0.997016
7.75354e-05,0.996897
7.754e-05,0.995785
7.75446e-05,0.996125
7.75492e-05,0.997552
7.75538e-05,0.998525
7.75584e-05,0.997882
7.75631e-05,0.998278
7.75677e-05,0.99857
7.75723e-05,0.999236
7.75769e-05,0.998915
7.75815e-05,0.9985
7.75861e-05,0.997442
7.75907e-05,0.996518
7.75953e-05,0.997601
7.75999e-05,0.997791
7.76046e-05,0.996246
7.76092e-05,0.996984
7.76138e-05,0.998199
7.76184e-05,0.998968
7.7623e-05,0.999426
7.76276e-05,0.99795
7.76322e-05,0.997999
7.76368e-05,0.998829
7.76414e-05,1.0001
7.76461e-05,0.999952
7.76507e-05,0.999746
7.76553e-05,0.999934
7.76599e-05,1.00038
7.76645e-05,1.00099
7.76691e-05,1.0015
7.76737e-05,1.00089
7.76783e-05,1.00084
7.76829e-05,1.00059
7.76876e-05,1.00053
7.76922e-05,1.00159
7.76968e-05,1.00163
7.77014e-05,1.00114
7.7706e-05,1.00127
7.77106e-05,1.00073
7.77152e-05,1.00114
7.77198e-05,1.00075
7.77244e-05,0.99959
7.77291e-05,0.999807
7.77337e-05,1.00032
7.77383e-05,0.999204
7.77429e-05,0.999296
7.77475e-05,0.998629
7.77521e-05,0.999048
7.77567e-05,0.999769
7.77613e-05,1.00036
7.77659e-05,1.00026
7.77706e-05,0.999458
7.77752e-05,1.00006
7.77798e-05,1.00093
7.77844e-05,1.0001
7.7789e-05,1.00081
7.77936e-05,0.999825
7.77982e-05,0.999768
7.78028e-05,0.999616
7.78075e-05,1.00048
7.78121e-05,1.00151
7.78167e-05,0.99928
7.78213e-05,0.999664
7.78259e-05,0.999495
7.78305e-05,0.999958
7.78351e-05,0.998772
7.78397e-05,0.997737
7.78443e-05,0.998972
7.7849e-05,1.00012
7.78536e-05,1.00056
7.78582e-05,1.00202
7.78628e-05,1.00085
7.78674e-05,1.00035
7.7872e-05,1.00074
7.78766e-05,1.00122
7.78812e-05,1.00158
7.78858e-05,1.00022
7.78905e-05,1.00042
7.78951e-05,1.00034
7.78997e-05,1.00034
7.79043e-05,1.00019
7.79089e-05,1.00141
7.79135e-05,1.00089
7.79181e-05,1.00097
7.79227e-05,1.00024
7.79273e-05,1.00018
7.7932e-05,0.999844
7.79366e-05,0.999959
7.79412e-05,1.00028
7.79458e-05,1.00031
7.79504e-05,0.999752
7.7955e-05,0.99993
7.79596e-05,0.999989
7.79642e-05,0.999417
7.79688e-05,0.998958
7.79735e-05,0.998391
7.79781e-05,0.997217
7.79827e-05,0.996233
7.79873e-05,0.996547
7.79919e-05,0.997483
7.79965e-05,0.996905
7.80011e-05,0.997752
7.80057e-05,0.997877
7.80103e-05,0.997529
7.8015e-05,0.99821
7.80196e-05,0.998155
7.80242e-05,0.997228
7.80288e-05,0.997188
7.80334e-05,0.996094
7.8038e-05,0.995864
7.80426e-05,0.997281
7.80472e-05,0.997498
7.80518e-05,0.997734
7.80565e-05,0.998072
7.80611e-05,0.998033
7.80657e-05,0.996921
7.80703e-05,0.997311
7.80749e-05,0.99703
7.80795e-05,0.996917
7.80841e-05,0.996191
7.80887e-05,0.996981
7.80933e-05,0.997703
7.8098e-05,0.997664
7.81026e-05,0.997998
7.81072e-05,0.9988
7.81118e-05,0.998178
7.81164e-05,0.997977
7.8121e-05,0.998867
7.81256e-05,0.998361
7.81302e-05,0.997852
7.81349e-05,0.997779
7.81395e-05,0.999426
7.81441e-05,0.999851
7.81487e-05,1.00025
7.81533e-05,1.00016
7.81579e-05,1.00072
7.81625e-05,1.00022
7.81671e-05,0.999899
7.81717e-05,0.999087
7.81764e-05,0.998678
7.8181e-05,0.998419
7.81856e-05,0.999439
7.81902e-05,0.999417
7.81948e-05,1.00011
7.81994e-05,1.00089
7.8204e-05,1.001
7.82086e-05,1.00001
7.82132e-05,1.00034
7.82179e-05,0.998726
7.82225e-05,0.999203
7.82271e-05,0.997972
7.82317e-05,0.998982
7.82363e-05,0.999672
7.82409e-05,0.999864
7.82455e-05,1.00064
7.82501e-05,1.00159
7.82547e-05,1.00182
7.82594e-05,1.0022
7.8264e-05,1.00136
7.82686e-05,1.00152
7.82732e-05,1.00053
7.82778e-05,1.00063
7.82824e-05,1.0003
7.8287e-05,1.00056
7.82916e-05,1.00009
7.82962e-05,1.00133
7.83009e-05,1.00054
7.83055e-05,0.999646
7.83101e-05,0.998841
7.83147e-05,1.00006
7.83193e-05,0.998823
7.83239e-05,0.999464
7.83285e-05,1.00041
7.83331e-05,1.00027
7.83377e-05,1.0017
7.83424e-05,1.00245
7.8347e-05,1.0036
7.83516e-05,1.00337
7.83562e-05,1.00301
7.83608e-05,1.00224
7.83654e-05,1.00163
7.837e-05,1.00147
7.83746e-05,1.00153
7.83792e-05,1.00155
7.83839e-05,1.00184
7.83885e-05,1.00313
7.83931e-05,1.00276
7.83977e-05,1.00213
7.84023e-05,1.00273
7.84069e-05,1.00215
7.84115e-05,1.00168
7.84161e-05,1.0015
7.84208e-05,1.00223
7.84254e-05,1.00214
7.843e-05,1.00136
7.84346e-05,1.00215
7.84392e-05,1.00311
7.84438e-05,1.00268
7.84484e-05,1.00175
7.8453e-05,1.00042
7.84576e-05,0.999357
7.84623e-05,0.99947
7.84669e-05,0.998813
7.84715e-05,0.998487
7.84761e-05,0.997444
7.84807e-05,0.998724
7.84853e-05,1.00061
7.84899e-05,0.999337
7.84945e-05,0.999818
7.84991e-05,0.998786
7.85038e-05,0.997492
7.85084e-05,0.997659
7.8513e-05,0.997441
7.85176e-05,0.997056
7.85222e-05,0.997504
7.85268e-05,0.997213
7.85314e-05,0.998669
7.8536e-05,1.00005
7.85406e-05,1.00054
7.85453e-05,1.00051
7.85499e-05,0.999392
7.85545e-05,0.998646
7.85591e-05,0.999484
7.85637e-05,0.99873
7.85683e-05,0.996249
7.85729e-05,0.997908
7.85775e-05,0.999622
7.85821e-05,1.00058
7.85868e-05,0.999821
7.85914e-05,0.999615
7.8596e-05,0.999223
7.86006e-05,0.998473
7.86052e-05,0.999193
7.86098e-05,0.999569
7.86144e-05,0.998479
7.8619e-05,0.997415
7.86236e-05,0.998238
7.86283e-05,1.00029
7.86329e-05,1.00094
7.86375e-05,1.00089
7.86421e-05,1.00089
7.86467e-05,0.999558
7.86513e-05,0.999738
7.86559e-05,0.999947
7.86605e-05,0.99889
7.86651e-05,0.998541
7.86698e-05,0.999251
7.86744e-05,0.999871
7.8679e-05,1.00035
7.86836e-05,0.999492
7.86882e-05,1.0001
7.86928e-05,0.999491
7.86974e-05,0.999199
7.8702e-05,0.999508
7.87066e-05,0.999597
7.87113e-05,0.998665
7.87159e-05,0.998334
7.87205e-05,0.999673
7.87251e-05,1.00043
7.87297e-05,1.00086
7.87343e-05,1.00066
7.87389e-05,1.00105
7.87435e-05,1.00018
7.87482e-05,1.0002
7.87528e-05,1.00096
7.87574e-05,0.99912
7.8762e-05,0.999151
7.87666e-05,1.00006
7.87712e-05,1.00098
7.87758e-05,1.00175
7.87804e-05,1.00088
7.8785e-05,1.00109
7.87897e-05,1.00134
7.87943e-05,1.00156
7.87989e-05,1.00184
7.88035e-05,1.00097
7.88081e-05,1.00055
7.88127e-05,1.00075
7.88173e-05,1.00197
7.88219e-05,1.00242
7.88265e-05,1.00249
7.88312e-05,1.00273
7.88358e-05,1.00277
7.88404e-05,1.00267
7.8845e-05,1.00259
7.88496e-05,1.00217
7.88542e-05,1.00128
7.88588e-05,1.00141
7.88634e-05,1.00229
7.8868e-05,1.00275
7.88727e-05,1.00277
7.88773e-05,1.00295
7.88819e-05,1.00189
7.88865e-05,1.00189
7.88911e-05,1.00228
7.88957e-05,1.00081
7.89003e-05,1.00102
7.89049e-05,1.00044
7.89095e-05,0.999985
7.89142e-05,1.00152
7.89188e-05,1.00117
7.89234e-05,1.0015
7.8928e-05,1.00085
7.89326e-05,1.00112
7.89372e-05,1.00143
7.89418e-05,1.00073
7.89464e-05,1.00027
7.8951e-05,0.999442
7.89557e-05,0.998958
7.89603e-05,0.999954
7.89649e-05,1.00014
7.89695e-05,1.00062
7.89741e-05,1.00053
7.89787e-05,0.999356
7.89833e-05,0.999904
7.89879e-05,0.999264
7.89925e-05,0.999053
7.89972e-05,0.999045
7.90018e-05,0.997667
7.90064e-05,0.998224
7.9011e-05,0.999236
7.90156e-05,0.999027
7.90202e-05,0.999889
7.90248e-05,1.00016
7.90294e-05,0.999623
7.9034e-05,0.999956
7.90387e-05,1.00041
7.90433e-05,0.99936
7.90479e-05,0.998277
7.90525e-05,0.998581
7.90571e-05,0.997724
7.90617e-05,0.99825
7.90663e-05,0.99911
7.90709e-05,0.998868
7.90756e-05,0.998673
7.90802e-05,0.998549
7.90848e-05,0.997591
7.90894e-05,0.998254
7.9094e-05,0.997884
7.90986e-05,0.997942
7.91032e-05,0.998276
7.91078e-05,0.99825
7.91124e-05,0.998224
7.91171e-05,0.999272
7.91217e-05,0.999304
7.91263e-05,0.999002
7.91309e-05,0.999371
7.91355e-05,1.00003
7.91401e-05,0.99931
7.91447e-05,0.999044
7.91493e-05,0.99891
7.91539e-05,0.997595
7.91586e-05,0.998086
7.91632e-05,0.997934
7.91678e-05,0.998361
7.91724e-05,0.998621
7.9177e-05,0.99778
